dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
loop_seattle/5T/short,TinyCast,42.06463993415006,42.06463993415006,3.703800874597886,0.587688206269763,0.10223744456859073,0.07843768941113577,4.7603643102152775,6.485725860237237,0.11121587910024633,0.06351200762370762,0.05105774183243225,Transport,1
loop_seattle/5T/medium,TinyCast,97.68403117743809,97.68403117743809,5.971752899453367,0.9439849981571192,0.2056406551002841,0.132916234452412,9.455440654733177,9.883523216820917,0.17584818719603593,0.10624975514443347,0.08742487295380212,Transport,1
loop_seattle/5T/long,TinyCast,109.81990961113978,109.81990961113978,6.3502539756765275,1.0014218650323432,0.21704758451531997,0.13977467382409378,12.244281512364259,10.479499492396561,0.18527970570575109,0.11227379595979654,0.0947434693323965,Transport,1
loop_seattle/D/short,TinyCast,18.949138204379718,18.949138204379718,3.0112388508484704,0.9078015357014214,0.05597405626800899,0.0555688130843258,7.201105882314816,4.353060785743718,0.07779501033631313,0.053814860177019405,0.043590956602870455,Transport,1
loop_seattle/H/short,TinyCast,62.28575504496293,62.28575504496293,4.369706460779646,0.8894603670068896,0.12056718220450982,0.09975173087324922,6.60757181961396,7.892132477661721,0.13969877033899417,0.07734824789638309,0.0609547781132832,Transport,1
loop_seattle/H/medium,TinyCast,70.20445998814822,70.20445998814822,4.868978297624302,1.0089902346261554,0.1367376869553998,0.10941706333613126,7.959898055399012,8.37881017735503,0.14809453319417082,0.0860586470938338,0.06861535294562188,Transport,1
loop_seattle/H/long,TinyCast,66.0870081242475,66.0870081242475,4.703748591593299,0.9893011026822249,0.14939462673553372,0.1075084719085431,9.405770947101967,8.129391620794726,0.14528308894484873,0.08406227143229318,0.06773706179780706,Transport,1
m_dense/D/short,TinyCast,11292.152962962962,11292.152962962962,56.667394386574074,0.8183625481958225,0.14363233313196408,0.12064432214807581,7.905349637373385,106.26454235991874,0.18395963403808907,0.09809963795767672,0.08179009769849635,Transport,1
m_dense/H/short,TinyCast,50252.63159722222,50252.63159722222,101.04845404730902,0.8818190463656869,0.3202930969404265,0.24271391656663682,8.22585395236657,224.17098741189108,0.3976235101031552,0.17923479506722775,0.14348991326589355,Transport,1
m_dense/H/medium,TinyCast,47892.26222222222,47892.26222222222,105.54126302083333,0.8973600231787191,0.31775020577834295,0.24609950595431856,8.519139029485826,218.8430081638941,0.38075919783002404,0.18362846948111983,0.14736113845167426,Transport,1
m_dense/H/long,TinyCast,56397.473580246915,56397.473580246915,115.74970679012345,0.9788800042080927,0.34470145227503174,0.26340451841001156,10.171407581199057,237.48152260806927,0.4111156437533448,0.20037986407817307,0.16306612104480375,Transport,1
sz_taxi/15T/short,TinyCast,17.245923933092055,17.245923933092055,2.803283003223685,0.5598317596117872,1232625214212.1865,0.4079721154456319,4.065698689420184,4.152821201676284,0.3883065611635735,0.26211896204698093,0.206483228923391,Transport,1
sz_taxi/15T/medium,TinyCast,17.310125784588674,17.310125784588674,2.8747215336204595,0.5620341404743974,11064025150623.848,0.41659659361227963,6.030012401788994,4.160543928933893,0.38720802824261896,0.26754080134541514,0.22357879132133396,Transport,1
sz_taxi/15T/long,TinyCast,16.701137931801995,16.701137931801995,2.838663632645566,0.5371232807045068,8165222820000.266,0.41172848780270654,7.112205605666632,4.086702574423786,0.37825787161176777,0.26274162221302255,0.2258034098896488,Transport,1
sz_taxi/H/short,TinyCast,7.5804607684795675,7.5804607684795675,1.9101549132257445,0.5826321216077839,1.1680204440385868,0.30449387966058195,4.203523760076118,2.753263657639705,0.2564834997902068,0.17794271751859572,0.1402937088026086,Transport,1
bitbrains_fast_storage/5T/short,TinyCast,2007759.1820789184,2007759.1820789184,178.28845755030602,0.8368638506438998,2.38977483512724,0.63291828855185,14.53152535275731,1416.9541919479677,4.448885720477417,0.5597816622646524,0.43664911644799415,Web/CloudOps,2
bitbrains_fast_storage/5T/medium,TinyCast,3329125.2899024845,3329125.2899024845,286.7698788173632,1.0547240689433508,4.477263732062228,0.73269428905774,25.95829589368988,1824.5890742582244,5.543605441460933,0.8712860791985864,0.7100792656462434,Web/CloudOps,2
bitbrains_fast_storage/5T/long,TinyCast,3450363.3607128994,3450363.3607128994,318.7380248215347,0.9718051323203778,4.3369121897127885,0.7544195301383567,23.286166955784644,1857.5153729412039,4.908858528993442,0.8423294334206515,0.7236237097388846,Web/CloudOps,2
bitbrains_fast_storage/H/short,TinyCast,3184217.1163727734,3184217.1163727734,334.00206426631223,1.0294735332242413,4.231569830503346,0.5584820355490785,18.732745527162447,1784.4374789755939,5.086226404090683,0.9520143677252059,0.7381459013092321,Web/CloudOps,2
bitbrains_rnd/5T/short,TinyCast,1729460.5340230323,1729460.5340230323,126.52489420754917,1.7255416521046274,1.3123691539429196,0.609976377027233,54.18379589491253,1315.0895536133773,5.380966821322712,0.5177033426594644,0.43339053641525827,Web/CloudOps,2
bitbrains_rnd/5T/medium,TinyCast,2270298.2351311427,2270298.2351311427,149.3243121232415,4.48043689874437,0.4578372071814556,0.7123544018354513,164.5503368631216,1506.7508868857992,6.339669051947139,0.6282834996218983,0.5992499449528397,Web/CloudOps,2
bitbrains_rnd/5T/long,TinyCast,3147380.6246182052,3147380.6246182052,226.60438777382726,3.441889512989422,3.4477023560866122,0.6925297576041346,122.70533310140328,1774.0858560447984,6.796123239613436,0.8680703589968726,0.8088847758455936,Web/CloudOps,2
bitbrains_rnd/H/short,TinyCast,1796965.170022909,1796965.170022909,176.00977778663406,5.864039873411252,2.552968056522479,0.5729061303348842,195.7099306170607,1340.5092950154838,5.866724663043006,0.7703049192699837,0.6932623112565376,Web/CloudOps,2
bizitobs_application/10S/short,TinyCast,962325.4044444445,962325.4044444445,483.5780208333333,1.6910568298898776,0.023635313245985244,0.024005567762586805,14.679665795336785,980.9818573472419,0.037832549141337275,0.018649671346951075,0.014414583690133882,Web/CloudOps,2
bizitobs_application/10S/medium,TinyCast,3458919.2533333334,3458919.2533333334,1043.350625,2.69894889900042,0.038279148737589516,0.03882929484049479,29.18839293166834,1859.816994581277,0.07302953960873036,0.0409693082793804,0.034605624770647804,Web/CloudOps,2
bizitobs_application/10S/long,TinyCast,6649267.768888889,6649267.768888889,1556.2502777777777,3.8864500436360836,0.05407152811686198,0.05545557657877604,68.39522518932105,2578.6174142142313,0.09944696663787107,0.06001835270375105,0.054270390833493276,Web/CloudOps,2
bizitobs_l2c/5T/short,TinyCast,20.715899367559523,20.715899367559523,2.6910892304920013,0.2772929109065201,0.14814228540749344,0.2097358925001962,3.006990281688267,4.55147221979433,0.1563159727556354,0.09242289319203627,0.07475154233422174,Web/CloudOps,7
bizitobs_l2c/5T/medium,TinyCast,49.738427802539654,49.738427802539654,4.708041198627304,0.4805190382134328,0.3610148530550735,0.6341546663566235,3.369232137378041,7.052547610795666,0.3710677165319293,0.24771220179196848,0.19492125141073288,Web/CloudOps,7
bizitobs_l2c/5T/long,TinyCast,50.87664313229137,50.87664313229137,4.573800879305952,0.46323222577139483,0.3850138394351013,0.7086493541001174,3.5678716783232187,7.132786491427552,0.40049529795869676,0.2568120815284313,0.20613865408394616,Web/CloudOps,7
